Date,Close
06/01/1994,387.25
06/02/1994,383.6
06/03/1994,382.75
06/06/1994,380.25
06/07/1994,380.5
06/08/1994,381.9
06/09/1994,382.2
06/10/1994,383.3
06/13/1994,382.5
06/14/1994,383.5
06/15/1994,383.5
06/16/1994,387.1
06/17/1994,385.75
06/20/1994,391
06/21/1994,389.95
06/22/1994,393.1
06/23/1994,389.5
06/24/1994,390.7
06/27/1994,390.25
06/28/1994,385.9
06/29/1994,385.8
06/30/1994,385.4
07/01/1994,386.8
07/04/1994,387.3
07/05/1994,387.8
07/06/1994,385.75
07/07/1994,383.9
07/08/1994,383.4
07/11/1994,384.4
07/12/1994,385.75
07/13/1994,384.85
07/14/1994,384
07/15/1994,384.85
07/18/1994,386.4
07/19/1994,384.25
07/20/1994,386.4
07/21/1994,385.4
07/22/1994,384.1
07/25/1994,384.85
07/26/1994,385.85
07/27/1994,387
07/28/1994,387.35
07/29/1994,384.05
08/01/1994,384
08/02/1994,383.75
08/03/1994,378.6
08/04/1994,377.5
08/05/1994,378.6
08/08/1994,377.7
08/09/1994,377.4
08/10/1994,378.3
08/11/1994,376.7
08/12/1994,377.7
08/15/1994,376.45
08/16/1994,376.6
08/17/1994,377.8
08/18/1994,377.85
08/19/1994,381.05
08/22/1994,381.6
08/23/1994,381.25
08/24/1994,382.6
08/25/1994,383.4
08/26/1994,383.3
08/30/1994,386.15
08/31/1994,386.25
09/01/1994,386
09/02/1994,387.1
09/05/1994,386.9
09/06/1994,387.8
09/07/1994,388.4
09/08/1994,391
09/09/1994,389.5
09/12/1994,391.5
09/13/1994,390.45
09/14/1994,390.4
09/15/1994,387.8
09/16/1994,388.25
09/19/1994,390.15
09/20/1994,392.25
09/21/1994,394.8
09/22/1994,393.95
09/23/1994,396.5
09/26/1994,395.4
09/27/1994,394.15
09/28/1994,397.5
09/29/1994,394.5
09/30/1994,395.35
10/03/1994,393.45
10/04/1994,394.1
10/05/1994,392.15
10/06/1994,391.9
10/07/1994,392.85
10/10/1994,391.95
10/11/1994,389.45
10/12/1994,388.2
10/13/1994,388.85
10/14/1994,387.1
10/17/1994,388.95
10/18/1994,390
10/19/1994,389
10/20/1994,390.55
10/21/1994,391.65
10/24/1994,389.2
10/25/1994,389.6
10/26/1994,388.8
10/27/1994,389.9
10/28/1994,388.4
10/31/1994,387.4
11/01/1994,383.45
11/02/1994,383.85
11/03/1994,383.9
11/04/1994,383.9
11/07/1994,383.2
11/08/1994,383.1
11/09/1994,384.35
11/10/1994,384.3
11/11/1994,385.25
11/14/1994,384.9
11/15/1994,386.45
11/16/1994,385.5
11/17/1994,386.4
11/18/1994,385.25
11/21/1994,383.6
11/22/1994,383.7
11/23/1994,384.5
11/24/1994,384.4
11/25/1994,384.55
11/28/1994,384.7
11/29/1994,383.7
11/30/1994,383.35
12/01/1994,381.2
12/02/1994,378.95
12/05/1994,377.3
12/06/1994,376.55
12/07/1994,377
12/08/1994,376.45
12/09/1994,376.1
12/12/1994,376.85
12/13/1994,378.7
12/14/1994,378.35
12/15/1994,380.1
12/16/1994,379.7
12/19/1994,379
12/20/1994,380.6
12/21/1994,382.5
12/22/1994,381.5
12/23/1994,381.3
12/28/1994,381.8
12/29/1994,383.15
12/30/1994,382.5
01/03/1995,381.4
01/04/1995,378.25
01/05/1995,375
01/06/1995,375.9
01/09/1995,372.45
01/10/1995,374.1
01/11/1995,375
01/12/1995,377.6
01/13/1995,379.8
01/16/1995,377.45
01/17/1995,377.9
01/18/1995,382
01/19/1995,383.1
01/20/1995,383
01/23/1995,385.1
01/24/1995,381.5
01/25/1995,381.7
01/26/1995,380.5
01/27/1995,380
01/30/1995,375.9
01/31/1995,375.85
02/01/1995,376.25
02/02/1995,375.25
02/03/1995,376.35
02/06/1995,375.25
02/07/1995,375.2
02/08/1995,374.8
02/09/1995,375.85
02/10/1995,376.4
02/13/1995,375.6
02/14/1995,376
02/15/1995,376.9
02/16/1995,376.1
02/17/1995,376.55
02/20/1995,379.3
02/21/1995,379
02/22/1995,379
02/23/1995,379
02/24/1995,379.6
02/27/1995,376.8
02/28/1995,375.7
03/01/1995,376.3
03/02/1995,374.45
03/03/1995,376.35
03/06/1995,376.6
03/07/1995,379
03/08/1995,383.1
03/09/1995,381
03/10/1995,383.5
03/13/1995,382.75
03/14/1995,385.2
03/15/1995,386.6
03/16/1995,385.15
03/17/1995,382.75
03/20/1995,382.45
03/21/1995,382.6
03/22/1995,381.4
03/23/1995,383.1
03/24/1995,383.25
03/27/1995,382.3
03/28/1995,382.35
03/29/1995,383
03/30/1995,382.1
03/31/1995,386.55
04/03/1995,392.25
04/04/1995,391.95
04/05/1995,392.5
04/06/1995,393.75
04/07/1995,392
04/10/1995,390.9
04/11/1995,389.1
04/12/1995,389.8
04/13/1995,389.9
04/18/1995,394.1
04/19/1995,396.95
04/20/1995,393.35
04/21/1995,390.35
04/24/1995,391.05
04/25/1995,390.2
04/26/1995,389.85
04/27/1995,386.6
04/28/1995,389.5
05/01/1995,386.5
05/02/1995,388.35
05/03/1995,388.8
05/04/1995,390.3
05/05/1995,391.35
05/09/1995,389.9
05/10/1995,383.4
05/11/1995,383.1
05/12/1995,384.1
05/15/1995,383.9
05/16/1995,384.1
05/17/1995,383.4
05/18/1995,383.05
05/19/1995,382.6
05/22/1995,382.35
05/23/1995,381.85
05/24/1995,382.9
05/25/1995,383.75
05/26/1995,385.8
05/30/1995,386.1
05/31/1995,384.25
06/01/1995,383.2
06/02/1995,384.6
06/05/1995,383.4
06/06/1995,384.2
06/07/1995,384.65
06/08/1995,385.95
06/09/1995,386.4
06/12/1995,387.6
06/13/1995,387.5
06/14/1995,386.8
06/15/1995,388
06/16/1995,391.3
06/19/1995,390.5
06/20/1995,390.6
06/21/1995,390.7
06/22/1995,389.8
06/23/1995,389.4
06/26/1995,389.3
06/27/1995,389.35
06/28/1995,389.3
06/29/1995,387.45
06/30/1995,387.6
07/03/1995,384.35
07/04/1995,384.65
07/05/1995,384.6
07/06/1995,384.45
07/07/1995,384.8
07/10/1995,385.75
07/11/1995,384.95
07/12/1995,385.85
07/13/1995,389.3
07/14/1995,388.2
07/17/1995,388.2
07/18/1995,389.3
07/19/1995,389.25
07/20/1995,387.85
07/21/1995,385.85
07/24/1995,386.45
07/25/1995,386.65
07/26/1995,385.8
07/27/1995,386.1
07/28/1995,383.2
07/31/1995,383.35
08/01/1995,381.75
08/02/1995,382.65
08/03/1995,382.75
08/04/1995,384.35
08/07/1995,383.75
08/08/1995,384.35
08/09/1995,384.5
08/10/1995,384.05
08/11/1995,383.9
08/14/1995,383.5
08/15/1995,384.5
08/16/1995,384.1
08/17/1995,383
08/18/1995,384.85
08/21/1995,385.55
08/22/1995,383.55
08/23/1995,383.45
08/24/1995,383.1
08/25/1995,382.6
08/29/1995,383.25
08/30/1995,381.9
08/31/1995,381.65
09/01/1995,381.8
09/04/1995,379.85
09/05/1995,379.4
09/06/1995,379
09/07/1995,380.55
09/08/1995,383.05
09/11/1995,381.9
09/12/1995,382.9
09/13/1995,385.4
09/14/1995,384.7
09/15/1995,385.25
09/18/1995,384.95
09/19/1995,385.65
09/20/1995,385
09/21/1995,382.95
09/22/1995,383.25
09/25/1995,382.2
09/26/1995,383.25
09/27/1995,383.2
09/28/1995,383.55
09/29/1995,383.75
10/02/1995,383.1
10/03/1995,382.25
10/04/1995,382.6
10/05/1995,383.35
10/06/1995,382.5
10/09/1995,384.65
10/10/1995,384.7
10/11/1995,384.7
10/12/1995,384.6
10/13/1995,384
10/16/1995,384
10/17/1995,383.8
10/18/1995,383.75
10/19/1995,383.4
10/20/1995,381.85
10/23/1995,382.55
10/24/1995,382.55
10/25/1995,382.4
10/26/1995,382.7
10/27/1995,382.55
10/30/1995,382.05
10/31/1995,382.4
11/01/1995,382.5
11/02/1995,382.2
11/03/1995,382.8
11/06/1995,382.5
11/07/1995,382.3
11/08/1995,384.7
11/09/1995,384.4
11/10/1995,386.65
11/13/1995,389.6
11/14/1995,386.1
11/15/1995,385.6
11/16/1995,384.65
11/17/1995,386.6
11/20/1995,386.55
11/21/1995,386.8
11/22/1995,385.3
11/23/1995,382.55
11/24/1995,383.5
11/27/1995,385.2
11/28/1995,387.3
11/29/1995,388.95
11/30/1995,387.85
12/01/1995,387.15
12/04/1995,386.25
12/05/1995,386.3
12/06/1995,387.6
12/07/1995,388.4
12/08/1995,389.35
12/11/1995,389.7
12/12/1995,388.45
12/13/1995,388.1
12/14/1995,385.7
12/15/1995,385.85
12/18/1995,387
12/19/1995,388
12/20/1995,387.1
12/21/1995,388.4
12/22/1995,387.2
12/27/1995,387.35
12/28/1995,386.85
12/29/1995,386.7
01/02/1996,387.1
01/03/1996,390.5
01/04/1996,393.6
01/05/1996,396.4
01/08/1996,396
01/09/1996,395.65
01/10/1996,396.75
01/11/1996,399.4
01/12/1996,396.35
01/15/1996,395
01/16/1996,397.8
01/17/1996,398.9
01/18/1996,397.5
01/19/1996,396.8
01/22/1996,401.8
01/23/1996,402.65
01/24/1996,403
01/25/1996,403.35
01/26/1996,407.4
01/29/1996,405.45
01/30/1996,406.7
01/31/1996,403.2
02/01/1996,406.6
02/02/1996,416.25
02/05/1996,415.25
02/06/1996,412.2
02/07/1996,414.75
02/08/1996,406.95
02/09/1996,408.3
02/12/1996,405.25
02/13/1996,403
02/14/1996,403.9
02/15/1996,404.55
02/16/1996,403.05
02/19/1996,405.9
02/20/1996,405.4
02/21/1996,398.5
02/22/1996,399.35
02/23/1996,397.75
02/26/1996,399.55
02/27/1996,398.75
02/28/1996,397.7
02/29/1996,400.35
03/01/1996,400.3
03/04/1996,398.65
03/05/1996,392.9
03/06/1996,393.6
03/07/1996,394.2
03/08/1996,394.85
03/11/1996,396.6
03/12/1996,396
03/13/1996,397.4
03/14/1996,396.1
03/15/1996,395.6
03/18/1996,395.45
03/19/1996,395.05
03/20/1996,394.7
03/21/1996,395.3
03/22/1996,397.3
03/25/1996,398
03/26/1996,399.45
03/27/1996,400
03/28/1996,398.6
03/29/1996,396.7
04/01/1996,395
04/02/1996,394.35
04/03/1996,393.8
04/04/1996,394.3
04/09/1996,397.6
04/10/1996,394.55
04/11/1996,395.15
04/12/1996,395.2
04/15/1996,393.75
04/16/1996,393.5
04/17/1996,391.4
04/18/1996,391.3
04/19/1996,389.9
04/22/1996,390.7
04/23/1996,391.45
04/24/1996,391.1
04/25/1996,390.35
04/26/1996,393.1
04/29/1996,390.75
04/30/1996,390.15
05/01/1996,391
05/02/1996,392.8
05/03/1996,394
05/07/1996,393.75
05/08/1996,393.65
05/09/1996,393.2
05/10/1996,392.8
05/13/1996,391.25
05/14/1996,391.25
05/15/1996,391.85
05/16/1996,392
05/17/1996,392.5
05/20/1996,391.65
05/21/1996,391.2
05/22/1996,391
05/23/1996,391.35
05/24/1996,390.65
05/28/1996,392.15
05/29/1996,391.65
05/30/1996,391.55
05/31/1996,390.55
06/03/1996,390.8
06/04/1996,390.35
06/05/1996,387.95
06/06/1996,385.7
06/07/1996,385.85
06/10/1996,385.55
06/11/1996,385.4
06/12/1996,384.5
06/13/1996,384.8
06/14/1996,383.2
06/17/1996,384.55
06/18/1996,384.9
06/19/1996,386
06/20/1996,384.3
06/21/1996,384.2
06/24/1996,383.7
06/25/1996,384.85
06/26/1996,384
06/27/1996,383
06/28/1996,381.3
07/01/1996,380.6
07/02/1996,381.75
07/03/1996,382.5
07/04/1996,380.9
07/05/1996,381
07/08/1996,382.3
07/09/1996,381
07/10/1996,383.4
07/11/1996,382.5
07/12/1996,384
07/15/1996,383.55
07/16/1996,384.65
07/17/1996,383.65
07/18/1996,383.85
07/19/1996,384.35
07/22/1996,384.5
07/23/1996,385.2
07/24/1996,384.4
07/25/1996,385.05
07/26/1996,384.9
07/29/1996,385.05
07/30/1996,384.9
07/31/1996,385.5
08/01/1996,386.65
08/02/1996,387.15
08/05/1996,387.95
08/06/1996,388.85
08/07/1996,388.25
08/08/1996,387.75
08/09/1996,388.4
08/12/1996,387.2
08/13/1996,387.7
08/14/1996,387.15
08/15/1996,386.3
08/16/1996,386.2
08/19/1996,386.25
08/20/1996,387.1
08/21/1996,387.45
08/22/1996,386.9
08/23/1996,387.5
08/27/1996,389
08/28/1996,388.65
08/29/1996,388.05
08/30/1996,387.25
09/02/1996,386.9
09/03/1996,387.2
09/04/1996,385.95
09/05/1996,386
09/06/1996,385.6
09/09/1996,385
09/10/1996,382.45
09/11/1996,383.15
09/12/1996,382.2
09/13/1996,382.5
09/16/1996,382.65
09/17/1996,383.3
09/18/1996,382.9
09/19/1996,383.1
09/20/1996,382.5
09/23/1996,381.2
09/24/1996,381.6
09/25/1996,383.25
09/26/1996,382.05
09/27/1996,380.3
09/30/1996,379.3
10/01/1996,377.05
10/02/1996,379.2
10/03/1996,379.5
10/04/1996,380.2
10/07/1996,379.6
10/08/1996,381
10/09/1996,380.9
10/10/1996,381.6
10/11/1996,381.85
10/14/1996,381.05
10/15/1996,381
10/16/1996,380.8
10/17/1996,380.55
10/18/1996,379.6
10/21/1996,380
10/22/1996,382.4
10/23/1996,383.95
10/24/1996,383.7
10/25/1996,382.2
10/28/1996,382.8
10/29/1996,382.35
10/30/1996,380.3
10/31/1996,379.3
11/01/1996,377.2
11/04/1996,378.65
11/05/1996,379.25
11/06/1996,377.9
11/07/1996,377.9
11/08/1996,378.35
11/11/1996,379.75
11/12/1996,381.6
11/13/1996,382.5
11/14/1996,382.65
11/15/1996,379.85
11/18/1996,379.7
11/19/1996,378.3
11/20/1996,378.6
11/21/1996,378.5
11/22/1996,376.9
11/25/1996,375.1
11/26/1996,374.5
11/27/1996,373.95
11/28/1996,372.2
11/29/1996,371.9
12/02/1996,370.5
12/03/1996,369
12/04/1996,370.4
12/05/1996,368.3
12/06/1996,373
12/09/1996,368.5
12/10/1996,368.8
12/11/1996,369.6
12/12/1996,368.6
12/13/1996,369.05
12/16/1996,368.6
12/17/1996,368.3
12/18/1996,369
12/19/1996,369.6
12/20/1996,369.2
12/23/1996,368.7
12/24/1996,368.9
12/27/1996,369.55
12/30/1996,369.6
12/31/1996,369.55
01/02/1997,367.8
01/03/1997,364.3
01/06/1997,359.25
01/07/1997,357.65
01/08/1997,355.8
01/09/1997,354.5
01/10/1997,358.55
01/13/1997,359.6
01/14/1997,357.3
01/15/1997,352.45
01/16/1997,354
01/17/1997,354.1
01/20/1997,354.2
01/21/1997,353.4
01/22/1997,350.1
01/23/1997,349.8
01/24/1997,352.95
01/27/1997,353.1
01/28/1997,357.25
01/29/1997,350.15
01/30/1997,349.3
01/31/1997,345
02/03/1997,343.75
02/04/1997,346.3
02/05/1997,343.15
02/06/1997,343.4
02/07/1997,340.9
02/10/1997,341
02/11/1997,338.85
02/12/1997,336.9
02/13/1997,343
02/14/1997,342.5
02/17/1997,343.6
02/18/1997,346
02/19/1997,346.1
02/20/1997,344.85
02/21/1997,350.75
02/24/1997,352.45
02/25/1997,353.45
02/26/1997,353.85
02/27/1997,356.6
02/28/1997,360.6
03/03/1997,361.8
03/04/1997,361.75
03/05/1997,355.75
03/06/1997,352.15
03/07/1997,351.7
03/10/1997,349.9
03/11/1997,352.6
03/12/1997,353.15
03/13/1997,351.45
03/14/1997,353
03/17/1997,352.05
03/18/1997,347.4
03/19/1997,348.95
03/20/1997,352.7
03/21/1997,351.7
03/24/1997,350.65
03/25/1997,350.9
03/26/1997,346.8
03/27/1997,349.5
04/01/1997,349.85
04/02/1997,350.7
04/03/1997,349.1
04/04/1997,347.35
04/07/1997,347.85
04/08/1997,349.1
04/09/1997,348
04/10/1997,348.05
04/11/1997,348.65
04/14/1997,346.65
04/15/1997,345.6
04/16/1997,341.45
04/17/1997,341.2
04/18/1997,342
04/21/1997,342.15
04/22/1997,342
04/23/1997,340.7
04/24/1997,341.15
04/25/1997,341.35
04/28/1997,341.25
04/29/1997,338.95
04/30/1997,340.45
05/01/1997,339.55
05/02/1997,339.8
05/06/1997,342.8
05/07/1997,340.65
05/08/1997,342.4
05/09/1997,344.8
05/12/1997,348.2
05/13/1997,347.3
05/14/1997,349
05/15/1997,348.1
05/16/1997,347
05/19/1997,343.35
05/20/1997,342.5
05/21/1997,342.25
05/22/1997,342.95
05/23/1997,341.65
05/27/1997,343.55
05/28/1997,344.7
05/29/1997,345.7
05/30/1997,345.75
06/02/1997,344
06/03/1997,343.8
06/04/1997,342.4
06/05/1997,340.7
06/06/1997,343.8
06/09/1997,343.85
06/10/1997,344
06/11/1997,343.7
06/12/1997,341.8
06/13/1997,341.2
06/16/1997,340.95
06/17/1997,341.4
06/18/1997,342.05
06/19/1997,340.15
06/20/1997,339.55
06/23/1997,336.95
06/24/1997,338.65
06/25/1997,338.7
06/26/1997,337.9
06/27/1997,337.3
06/30/1997,334.05
07/01/1997,333.6
07/02/1997,331.45
07/03/1997,332.3
07/04/1997,325.2
07/07/1997,318.75
07/08/1997,317.6
07/09/1997,315.75
07/10/1997,319.65
07/11/1997,320.6
07/14/1997,321.35
07/15/1997,319
07/16/1997,319.5
07/17/1997,318.75
07/18/1997,323.45
07/21/1997,328.05
07/22/1997,326
07/23/1997,324.35
07/24/1997,321.8
07/25/1997,324.5
07/28/1997,325.4
07/29/1997,327.5
07/30/1997,326.4
07/31/1997,326
08/01/1997,325.3
08/04/1997,324.05
08/05/1997,323.35
08/06/1997,318.85
08/07/1997,318.95
08/08/1997,321.6
08/11/1997,326.2
08/12/1997,327.6
08/13/1997,328.6
08/14/1997,327.3
08/15/1997,323.5
08/18/1997,326.05
08/19/1997,322.1
08/20/1997,322
08/21/1997,321.9
08/22/1997,321.8
08/26/1997,325.4
08/27/1997,325.3
08/28/1997,324.7
08/29/1997,325.4
09/01/1997,324.4
09/02/1997,324.5
09/03/1997,322
09/04/1997,321.8
09/05/1997,321.6
09/08/1997,322.05
09/09/1997,321
09/10/1997,321
09/11/1997,321.05
09/12/1997,323.25
09/15/1997,323.15
09/16/1997,321.8
09/17/1997,319.95
09/18/1997,320.65
09/19/1997,321.15
09/22/1997,321.1
09/23/1997,320.7
09/24/1997,322
09/25/1997,323.15
09/26/1997,325.45
09/29/1997,327.05
09/30/1997,328.75
10/01/1997,336.8
10/02/1997,331.75
10/03/1997,331.1
10/06/1997,334.15
10/07/1997,331.5
10/08/1997,331.9
10/09/1997,333.75
10/10/1997,327.9
10/13/1997,328.8
10/14/1997,328.1
10/15/1997,325.8
10/16/1997,327.3
10/17/1997,324.2
10/20/1997,324.25
10/21/1997,323
10/22/1997,322.7
10/23/1997,323.3
10/24/1997,321.9
10/27/1997,311.8
10/28/1997,313.75
10/29/1997,313.7
10/30/1997,314
10/31/1997,310.4
11/03/1997,313.5
11/04/1997,313.3
11/05/1997,314.6
11/06/1997,312.25
11/07/1997,313.25
11/10/1997,309.7
11/11/1997,310.6
11/12/1997,310.1
11/13/1997,308.35
11/14/1997,304.5
11/17/1997,303
11/18/1997,303.65
11/19/1997,306.4
11/20/1997,303.05
11/21/1997,303.4
11/24/1997,305.5
11/25/1997,301.7
11/26/1997,297
11/27/1997,296.15
11/28/1997,296.9
12/01/1997,293.35
12/02/1997,293.5
12/03/1997,291.1
12/04/1997,289.85
12/05/1997,287.05
12/08/1997,288.1
12/09/1997,285.5
12/10/1997,285.05
12/11/1997,286.15
12/12/1997,283.05
12/15/1997,283.2
12/16/1997,283.25
12/17/1997,286.1
12/18/1997,287.05
12/19/1997,289.25
12/22/1997,290.45
12/23/1997,292.2
12/24/1997,296.1
12/29/1997,293.9
12/30/1997,290.9
12/31/1997,289.2
01/02/1998,287.7
01/05/1998,287.35
01/06/1998,281.8
01/07/1998,282.1
01/08/1998,282.9
01/09/1998,281.9
01/12/1998,278.5
01/13/1998,279.05
01/14/1998,285.9
01/15/1998,281.1
01/16/1998,287.35
01/19/1998,285.75
01/20/1998,287.2
01/21/1998,291.9
01/22/1998,293.8
01/23/1998,291.45
01/26/1998,304.5
01/27/1998,300
01/28/1998,298.25
01/29/1998,304.25
01/30/1998,301.8
02/02/1998,302
02/03/1998,299.7
02/04/1998,295.2
02/05/1998,298.9
02/06/1998,301.6
02/09/1998,300
02/10/1998,300.75
02/11/1998,298.95
02/12/1998,299
02/13/1998,298
02/16/1998,297.7
02/17/1998,299.2
02/18/1998,297.8
02/19/1998,298.3
02/20/1998,298.35
02/23/1998,295.2
02/24/1998,292.35
02/25/1998,292.3
02/26/1998,293
02/27/1998,296.55
03/02/1998,299.75
03/03/1998,297.65
03/04/1998,296
03/05/1998,294.7
03/06/1998,294.25
03/09/1998,294.45
03/10/1998,294.3
03/11/1998,295.25
03/12/1998,294
03/13/1998,295.15
03/16/1998,294.15
03/17/1998,293.8
03/18/1998,289.1
03/19/1998,291.3
03/20/1998,291.1
03/23/1998,292.8
03/24/1998,298.85
03/25/1998,298.5
03/26/1998,299.2
03/27/1998,302.75
03/30/1998,302.2
03/31/1998,299.9
04/01/1998,301.6
04/02/1998,299.3
04/03/1998,305.95
04/06/1998,313.5
04/07/1998,309.15
04/08/1998,309.75
04/09/1998,308.35
04/14/1998,309.5
04/15/1998,308.35
04/16/1998,306.3
04/17/1998,308.2
04/20/1998,307.3
04/21/1998,307.2
04/22/1998,311.2
04/23/1998,314.6
04/24/1998,312.65
04/27/1998,311.4
04/28/1998,308.6
04/29/1998,307.55
04/30/1998,310.7
05/01/1998,306.1
05/05/1998,304.2
05/06/1998,303.5
05/07/1998,299
05/08/1998,299.15
05/11/1998,299
05/12/1998,299.9
05/13/1998,295.6
05/14/1998,296.9
05/15/1998,302.3
05/18/1998,299.7
05/19/1998,299
05/20/1998,298.1
05/21/1998,300.05
05/22/1998,300.7
05/26/1998,298.85
05/27/1998,292.6
05/28/1998,293.4
05/29/1998,292.4
06/01/1998,292.35
06/02/1998,289.2
06/03/1998,293.35
06/04/1998,292.05
06/05/1998,292.2
06/08/1998,290.3
06/09/1998,296.25
06/10/1998,294.15
06/11/1998,292.9
06/12/1998,288.1
06/15/1998,286.1
06/16/1998,286.4
06/17/1998,288.4
06/18/1998,293.05
06/19/1998,293.4
06/22/1998,294.75
06/23/1998,295.55
06/24/1998,293.9
06/25/1998,293.25
06/26/1998,294.5
06/29/1998,293
06/30/1998,295.75
07/01/1998,297.1
07/02/1998,295.75
07/03/1998,293.9
07/06/1998,293.15
07/07/1998,293.1
07/08/1998,294.35
07/09/1998,292.2
07/10/1998,291.35
07/13/1998,290.7
07/14/1998,292.2
07/15/1998,292.8
07/16/1998,294.35
07/17/1998,293.6
07/20/1998,294.65
07/21/1998,295.2
07/22/1998,294.4
07/23/1998,292.9
07/24/1998,293.75
07/27/1998,290.75
07/28/1998,290.35
07/29/1998,291
07/30/1998,289.15
07/31/1998,289.4
08/03/1998,286.65
08/04/1998,285.7
08/05/1998,288.85
08/06/1998,286.85
08/07/1998,286.2
08/10/1998,286.2
08/11/1998,284.5
08/12/1998,285.5
08/13/1998,282.7
08/14/1998,284.8
08/17/1998,283.3
08/18/1998,284.4
08/19/1998,285.75
08/20/1998,283.7
08/21/1998,284.45
08/24/1998,284.3
08/25/1998,283.9
08/26/1998,282.5
08/27/1998,280.9
08/28/1998,273.4
09/01/1998,277.7
09/02/1998,280
09/03/1998,279.65
09/04/1998,285.4
09/07/1998,288.35
09/08/1998,287.3
09/09/1998,284.15
09/10/1998,285.65
09/11/1998,293.75
09/14/1998,290.3
09/15/1998,290.35
09/16/1998,289.15
09/17/1998,287.65
09/18/1998,290.85
09/21/1998,292.1
09/22/1998,288.5
09/23/1998,288
09/24/1998,290.6
09/25/1998,296.35
09/28/1998,293.8
09/29/1998,296.85
09/30/1998,294.1
10/01/1998,299
10/02/1998,301.4
10/05/1998,298.75
10/06/1998,296.35
10/07/1998,298.85
10/08/1998,302.35
10/09/1998,299.65
10/12/1998,296.65
10/13/1998,296.8
10/14/1998,296.6
10/15/1998,296
10/16/1998,300.45
10/19/1998,298.35
10/20/1998,295.85
10/21/1998,296.9
10/22/1998,293.75
10/23/1998,292.85
10/26/1998,291.2
10/27/1998,293
10/28/1998,293.75
10/29/1998,293.5
10/30/1998,293.1
11/02/1998,292.75
11/03/1998,290.1
11/04/1998,290.1
11/05/1998,290.9
11/06/1998,293.6
11/09/1998,292.4
11/10/1998,291.75
11/11/1998,293.6
11/12/1998,293
11/13/1998,297.2
11/16/1998,295.35
11/17/1998,294.6
11/18/1998,294.4
11/19/1998,297.85
11/20/1998,296.05
11/23/1998,295.6
11/24/1998,295.95
11/25/1998,296.2
11/26/1998,296.25
11/27/1998,295.7
11/30/1998,295.75
12/01/1998,293.35
12/02/1998,293.9
12/03/1998,292.95
12/04/1998,292.4
12/07/1998,292.35
12/08/1998,294.5
12/09/1998,293.5
12/10/1998,294.9
12/11/1998,294.3
12/14/1998,291.25
12/15/1998,292.5
12/16/1998,292.55
12/17/1998,293.75
12/18/1998,292.35
12/21/1998,289.95
12/22/1998,288.7
12/23/1998,287.7
12/24/1998,286.65
12/29/1998,286.7
12/30/1998,286.8
12/31/1998,287.45
01/04/1999,288.25
01/05/1999,287
01/06/1999,287.15
01/07/1999,288.6
01/08/1999,290.9
01/11/1999,291.25
01/12/1999,291.4
01/13/1999,288.2
01/14/1999,285.7
01/15/1999,285.85
01/18/1999,286.95
01/19/1999,287.3
01/20/1999,285.9
01/21/1999,287.1
01/22/1999,287.25
01/25/1999,286.3
01/26/1999,287.3
01/27/1999,285.8
01/28/1999,282.3
01/29/1999,285.65
02/01/1999,287.1
02/02/1999,289.75
02/03/1999,287.55
02/04/1999,287.25
02/05/1999,289.75
02/08/1999,288.85
02/09/1999,287.65
02/10/1999,287.1
02/11/1999,287.5
02/12/1999,287.4
02/15/1999,290.05
02/16/1999,288.05
02/17/1999,285.35
02/18/1999,285.65
02/19/1999,287.05
02/22/1999,287.2
02/23/1999,286.65
02/24/1999,286.1
02/25/1999,287.1
02/26/1999,286.8
03/01/1999,287.05
03/02/1999,286.4
03/03/1999,286.65
03/04/1999,286.7
03/05/1999,287.9
03/08/1999,288.5
03/09/1999,291.9
03/10/1999,291.5
03/11/1999,293.8
03/12/1999,293.65
03/15/1999,291.25
03/16/1999,286.8
03/17/1999,283.9
03/18/1999,284.35
03/19/1999,283.45
03/22/1999,284.5
03/23/1999,285.1
03/24/1999,284.25
03/25/1999,283.75
03/26/1999,282
03/29/1999,280.35
03/30/1999,280.05
03/31/1999,279.8
04/01/1999,280.5
04/06/1999,278.35
04/07/1999,280.25
04/08/1999,280.4
04/09/1999,281.6
04/12/1999,282.7
04/13/1999,282.5
04/14/1999,283.85
04/15/1999,281.25
04/16/1999,283.9
04/19/1999,284.65
04/20/1999,284.55
04/21/1999,283.9
04/22/1999,283.35
04/23/1999,283.7
04/26/1999,283.1
04/27/1999,281.5
04/28/1999,282.8
04/29/1999,283.7
04/30/1999,285.85
05/04/1999,285.6
05/05/1999,285.5
05/06/1999,288.1
05/07/1999,283.4
05/10/1999,280.65
05/11/1999,278.3
05/12/1999,278
05/13/1999,278.4
05/14/1999,277.2
05/17/1999,276.1
05/18/1999,274.7
05/19/1999,272.85
05/20/1999,274.4
05/21/1999,274.85
05/24/1999,272.2
05/25/1999,272.65
05/26/1999,269.5
05/27/1999,268.25
05/28/1999,271.05
06/01/1999,265.5
06/02/1999,267.05
06/03/1999,263.85
06/04/1999,266.5
06/07/1999,266.35
06/08/1999,263.85
06/09/1999,262
06/10/1999,258.35
06/11/1999,259.2
06/14/1999,259.3
06/15/1999,259.65
06/16/1999,258.9
06/17/1999,259
06/18/1999,260.5
06/21/1999,259.15
06/22/1999,259.15
06/23/1999,258.7
06/24/1999,260.7
06/25/1999,261.15
06/28/1999,260
06/29/1999,260.8
06/30/1999,261.2
07/01/1999,263
07/02/1999,262.9
07/05/1999,262.85
07/06/1999,261.3
07/07/1999,256.2
07/08/1999,256.4
